Score: 0, Total Reward: -1499.900000000045, Epsilon: 0.9360999518731578, Won: False
Score: 0, Total Reward: -1296.599999999999, Epsilon: 0.9351638519212846, Won: False
Score: 120, Total Reward: -919.8999999999912, Epsilon: 0.9342286880693633, Won: False
Score: 35, Total Reward: -1277.8999999999942, Epsilon: 0.933294459381294, Won: False
Score: 90, Total Reward: -1055.900000000001, Epsilon: 0.9323611649219127, Won: False
Score: 110, Total Reward: -1289.0999999999967, Epsilon: 0.9314288037569908, Won: False
Score: 45, Total Reward: -1094.5999999999992, Epsilon: 0.9304973749532338, Won: False
Score: 300, Total Reward: -938.3000000000143, Epsilon: 0.9295668775782806, Won: False
Score: 100, Total Reward: -1196.8999999999828, Epsilon: 0.9286373107007023, Won: False
Score: 125, Total Reward: -1374.2000000000094, Epsilon: 0.9277086733900016, Won: False
Score: 55, Total Reward: -1243.4999999999873, Epsilon: 0.9267809647166116, Won: False
Score: 90, Total Reward: -1341.300000000008, Epsilon: 0.925854183751895, Won: False
Score: 315, Total Reward: -742.3000000000295, Epsilon: 0.9249283295681431, Won: False
Score: 20, Total Reward: -1128.6999999999973, Epsilon: 0.9240034012385749, Won: False
Score: 100, Total Reward: -1299.099999999988, Epsilon: 0.9230793978373364, Won: False
Score: 125, Total Reward: -1233.8999999999878, Epsilon: 0.9221563184394991, Won: False
Score: 90, Total Reward: -1309.2000000000314, Epsilon: 0.9212341621210596, Won: False
Score: 90, Total Reward: -1064.4000000000015, Epsilon: 0.9203129279589385, Won: False
Score: 25, Total Reward: -1159.1999999999944, Epsilon: 0.9193926150309796, Won: False
Score: 60, Total Reward: -1439.500000000028, Epsilon: 0.9184732224159486, Won: False
Score: 110, Total Reward: -898.3999999999905, Epsilon: 0.9175547491935327, Won: False
Score: 175, Total Reward: -1223.8999999999935, Epsilon: 0.9166371944443392, Won: False
Score: 100, Total Reward: -1379.3000000000288, Epsilon: 0.9157205572498949, Won: False
Score: 100, Total Reward: -1319.4000000000362, Epsilon: 0.914804836692645, Won: False
Score: 60, Total Reward: -1365.0000000000225, Epsilon: 0.9138900318559524, Won: False
Score: 95, Total Reward: -1384.300000000027, Epsilon: 0.9129761418240965, Won: False
Score: 65, Total Reward: -1434.5000000000266, Epsilon: 0.9120631656822724, Won: False
Score: 155, Total Reward: -1303.8999999999942, Epsilon: 0.9111511025165902, Won: False
Score: 20, Total Reward: -1303.699999999999, Epsilon: 0.9102399514140735, Won: False
Score: 60, Total Reward: -1160.6999999999957, Epsilon: 0.9093297114626595, Won: False
Score: 20, Total Reward: -1166.1999999999955, Epsilon: 0.9084203817511969, Won: False
Score: 40, Total Reward: -1196.8999999999928, Epsilon: 0.9075119613694457, Won: False
Score: 55, Total Reward: -1444.6000000000427, Epsilon: 0.9066044494080763, Won: False
Score: 80, Total Reward: -1399.500000000022, Epsilon: 0.9056978449586682, Won: False
Score: 50, Total Reward: -1282.699999999993, Epsilon: 0.9047921471137096, Won: False
Score: 45, Total Reward: -1434.6000000000288, Epsilon: 0.9038873549665959, Won: False
Score: 70, Total Reward: -930.1000000000004, Epsilon: 0.9029834676116293, Won: False
Score: 80, Total Reward: -1249.1999999999862, Epsilon: 0.9020804841440176, Won: False
Score: 80, Total Reward: -913.5999999999983, Epsilon: 0.9011784036598737, Won: False
Score: 240, Total Reward: -494.30000000001087, Epsilon: 0.9002772252562138, Won: False
Score: 20, Total Reward: -1439.7000000000291, Epsilon: 0.8993769480309576, Won: False
Score: 110, Total Reward: -794.599999999996, Epsilon: 0.8984775710829266, Won: False
Score: 35, Total Reward: -1233.0999999999908, Epsilon: 0.8975790935118436, Won: False
Score: 20, Total Reward: -1098.5999999999992, Epsilon: 0.8966815144183318, Won: False
Score: 265, Total Reward: -878.4999999999894, Epsilon: 0.8957848329039134, Won: False
Score: 140, Total Reward: -970.9999999999905, Epsilon: 0.8948890480710096, Won: False
Score: 75, Total Reward: -1404.4000000000224, Epsilon: 0.8939941590229386, Won: False
Score: 20, Total Reward: -1133.3999999999942, Epsilon: 0.8931001648639156, Won: False
Score: 230, Total Reward: -1125.5000000000014, Epsilon: 0.8922070646990518, Won: False
Score: 65, Total Reward: -1245.6999999999884, Epsilon: 0.8913148576343527, Won: False
Score: 55, Total Reward: -974.7000000000003, Epsilon: 0.8904235427767183, Won: False
Score: 35, Total Reward: -1141.5999999999954, Epsilon: 0.8895331192339416, Won: False
Score: 125, Total Reward: -1023.5999999999993, Epsilon: 0.8886435861147077, Won: False
Score: 60, Total Reward: -1319.299999999996, Epsilon: 0.887754942528593, Won: False
Score: 115, Total Reward: -1283.999999999989, Epsilon: 0.8868671875860644, Won: False
Score: 60, Total Reward: -1419.500000000026, Epsilon: 0.8859803203984784, Won: False
Score: 120, Total Reward: -1319.1000000000085, Epsilon: 0.88509434007808, Won: False
Score: 20, Total Reward: -1047.300000000001, Epsilon: 0.8842092457380019, Won: False
Score: 80, Total Reward: -1399.40000000002, Epsilon: 0.8833250364922639, Won: False
Score: 105, Total Reward: -973.6999999999981, Epsilon: 0.8824417114557717, Won: False
Score: 0, Total Reward: -1158.4999999999952, Epsilon: 0.8815592697443159, Won: False
Score: 70, Total Reward: -1369.4000000000226, Epsilon: 0.8806777104745716, Won: False
Score: 65, Total Reward: -1374.4000000000117, Epsilon: 0.8797970327640969, Won: False
Score: 105, Total Reward: -1354.2000000000307, Epsilon: 0.8789172357313328, Won: False
Score: 295, Total Reward: -633.300000000027, Epsilon: 0.8780383184956015, Won: False
Score: 70, Total Reward: -1429.500000000026, Epsilon: 0.8771602801771059, Won: False
Score: 55, Total Reward: -1444.6000000000338, Epsilon: 0.8762831198969288, Won: False
Score: 50, Total Reward: -1429.6000000000442, Epsilon: 0.8754068367770318, Won: False
Score: 90, Total Reward: -1369.3000000000131, Epsilon: 0.8745314299402548, Won: False
Score: 60, Total Reward: -1002.799999999996, Epsilon: 0.8736568985103146, Won: False
Score: 135, Total Reward: -991.3999999999885, Epsilon: 0.8727832416118043, Won: False
Score: 50, Total Reward: -1242.299999999987, Epsilon: 0.8719104583701925, Won: False
Score: 120, Total Reward: -1258.8999999999796, Epsilon: 0.8710385479118223, Won: False
Score: 15, Total Reward: -1402.0000000000264, Epsilon: 0.8701675093639105, Won: False
Score: 90, Total Reward: -1409.4000000000262, Epsilon: 0.8692973418545467, Won: False
Score: 65, Total Reward: -1253.0999999999892, Epsilon: 0.8684280445126921, Won: False
Score: 110, Total Reward: -1309.2000000000132, Epsilon: 0.8675596164681794, Won: False
Score: 75, Total Reward: -1378.000000000012, Epsilon: 0.8666920568517111, Won: False
Score: 20, Total Reward: -1307.6000000000065, Epsilon: 0.8658253647948594, Won: False
Score: 90, Total Reward: -1349.3000000000343, Epsilon: 0.8649595394300645, Won: False
Score: 60, Total Reward: -954.299999999998, Epsilon: 0.8640945798906344, Won: False
Score: 20, Total Reward: -1445.7000000000373, Epsilon: 0.8632304853107438, Won: False
Score: 70, Total Reward: -1263.799999999989, Epsilon: 0.862367254825433, Won: False
Score: 35, Total Reward: -1464.7000000000353, Epsilon: 0.8615048875706075, Won: False
Score: 410, Total Reward: -647.3000000000494, Epsilon: 0.8606433826830369, Won: False
Score: 45, Total Reward: -1181.49999999999, Epsilon: 0.8597827393003539, Won: False
Score: 125, Total Reward: -1334.1000000000142, Epsilon: 0.8589229565610536, Won: False
Score: 105, Total Reward: -959.1000000000015, Epsilon: 0.8580640336044925, Won: False
Score: 35, Total Reward: -1464.7000000000362, Epsilon: 0.857205969570888, Won: False
Score: 70, Total Reward: -1369.4000000000156, Epsilon: 0.8563487636013172, Won: False
Score: 60, Total Reward: -1164.199999999995, Epsilon: 0.8554924148377159, Won: False
Score: 50, Total Reward: -1449.2000000000317, Epsilon: 0.8546369224228781, Won: False
Score: 15, Total Reward: -1096.7999999999988, Epsilon: 0.8537822855004553, Won: False
Score: 20, Total Reward: -1362.0000000000127, Epsilon: 0.8529285032149548, Won: False
Score: 95, Total Reward: -1118.0999999999947, Epsilon: 0.8520755747117399, Won: False
Score: 35, Total Reward: -1077.5, Epsilon: 0.8512234991370281, Won: False
Score: 70, Total Reward: -1366.500000000013, Epsilon: 0.8503722756378911, Won: False
Score: 30, Total Reward: -1014.6000000000008, Epsilon: 0.8495219033622532, Won: False
Score: 215, Total Reward: -1183.3999999999824, Epsilon: 0.8486723814588909, Won: False
Score: 85, Total Reward: -1374.3000000000227, Epsilon: 0.847823709077432, Won: False
Score: 70, Total Reward: -1349.3000000000125, Epsilon: 0.8469758853683546, Won: False
Score: 195, Total Reward: -1123.3999999999908, Epsilon: 0.8461289094829862, Won: False
Score: 40, Total Reward: -1138.899999999996, Epsilon: 0.8452827805735033, Won: False
Score: 285, Total Reward: -973.3999999999874, Epsilon: 0.8444374977929298, Won: False
Score: 70, Total Reward: -1409.5000000000252, Epsilon: 0.8435930602951368, Won: False
Score: 290, Total Reward: -865.4000000000185, Epsilon: 0.8427494672348417, Won: False
Score: 70, Total Reward: -1340.7000000000062, Epsilon: 0.8419067177676068, Won: False
Score: 95, Total Reward: -1384.3000000000145, Epsilon: 0.8410648110498392, Won: False
Score: 180, Total Reward: -906.599999999991, Epsilon: 0.8402237462387894, Won: False
Score: 155, Total Reward: -764.8999999999924, Epsilon: 0.8393835224925505, Won: False
Score: 55, Total Reward: -1218.0999999999888, Epsilon: 0.838544138970058, Won: False
Score: 140, Total Reward: -1118.6000000000076, Epsilon: 0.8377055948310879, Won: False
Score: 85, Total Reward: -1374.3000000000125, Epsilon: 0.8368678892362568, Won: False
Score: 90, Total Reward: -1228.3999999999828, Epsilon: 0.8360310213470206, Won: False
Score: 45, Total Reward: -1454.6000000000388, Epsilon: 0.8351949903256736, Won: False
Score: 85, Total Reward: -1388.5000000000193, Epsilon: 0.8343597953353479, Won: False
Score: 150, Total Reward: -1188.699999999977, Epsilon: 0.8335254355400126, Won: False
Score: 110, Total Reward: -948.4999999999931, Epsilon: 0.8326919101044725, Won: False
Score: 35, Total Reward: -1464.7000000000417, Epsilon: 0.831859218194368, Won: False
Score: 125, Total Reward: -1153.6999999999919, Epsilon: 0.8310273589761736, Won: False
Score: 60, Total Reward: -1399.5000000000184, Epsilon: 0.8301963316171974, Won: False
Score: 40, Total Reward: -1214.0999999999929, Epsilon: 0.8293661352855802, Won: False
Score: 15, Total Reward: -1484.800000000041, Epsilon: 0.8285367691502946, Won: False
Score: 255, Total Reward: -1083.7999999999893, Epsilon: 0.8277082323811443, Won: False
Score: 25, Total Reward: -1107.8999999999985, Epsilon: 0.8268805241487632, Won: False
Score: 145, Total Reward: -1273.8999999999924, Epsilon: 0.8260536436246144, Won: False
Score: 80, Total Reward: -1339.3000000000336, Epsilon: 0.8252275899809898, Won: False
Score: 15, Total Reward: -1087.3999999999994, Epsilon: 0.8244023623910088, Won: False
Score: 215, Total Reward: -1204.2000000000146, Epsilon: 0.8235779600286178, Won: False
Score: 275, Total Reward: -1083.6999999999869, Epsilon: 0.8227543820685892, Won: False
Score: 50, Total Reward: -1389.5000000000205, Epsilon: 0.8219316276865206, Won: False
Score: 85, Total Reward: -1414.4000000000274, Epsilon: 0.8211096960588341, Won: False
Score: 90, Total Reward: -1295.9000000000026, Epsilon: 0.8202885863627752, Won: False
Score: 35, Total Reward: -1459.1000000000395, Epsilon: 0.8194682977764125, Won: False
Score: 65, Total Reward: -1434.5000000000387, Epsilon: 0.818648829478636, Won: False
Score: 15, Total Reward: -1080.1999999999998, Epsilon: 0.8178301806491574, Won: False
Score: 30, Total Reward: -1469.7000000000376, Epsilon: 0.8170123504685082, Won: False
Score: 30, Total Reward: -1349.5000000000246, Epsilon: 0.8161953381180397, Won: False
Score: 95, Total Reward: -1404.4000000000362, Epsilon: 0.8153791427799216, Won: False
Score: 75, Total Reward: -1424.5000000000346, Epsilon: 0.8145637636371417, Won: False
Score: 55, Total Reward: -1444.6000000000306, Epsilon: 0.8137491998735046, Won: False
Score: 105, Total Reward: -1334.2000000000078, Epsilon: 0.812935450673631, Won: False
Score: 135, Total Reward: -934.5999999999942, Epsilon: 0.8121225152229574, Won: False
Score: 30, Total Reward: -1203.599999999991, Epsilon: 0.8113103927077344, Won: False
Score: 60, Total Reward: -973.9999999999992, Epsilon: 0.8104990823150267, Won: False
Score: 85, Total Reward: -1394.400000000016, Epsilon: 0.8096885832327116, Won: False
Score: 95, Total Reward: -1404.4000000000183, Epsilon: 0.8088788946494789, Won: False
Score: 190, Total Reward: -798.2999999999904, Epsilon: 0.8080700157548294, Won: False
Score: 40, Total Reward: -1199.6999999999873, Epsilon: 0.8072619457390746, Won: False
Score: 145, Total Reward: -1233.7999999999931, Epsilon: 0.8064546837933355, Won: False
Score: 40, Total Reward: -1004.2000000000008, Epsilon: 0.8056482291095421, Won: False
Score: 0, Total Reward: -1133.0999999999967, Epsilon: 0.8048425808804326, Won: False
Score: 175, Total Reward: -1223.6999999999898, Epsilon: 0.8040377382995522, Won: False
Score: 40, Total Reward: -1127.7999999999922, Epsilon: 0.8032337005612527, Won: False
Score: 70, Total Reward: -1277.3999999999967, Epsilon: 0.8024304668606914, Won: False
Score: 330, Total Reward: -1008.2999999999925, Epsilon: 0.8016280363938307, Won: False
Score: 180, Total Reward: -1158.4999999999866, Epsilon: 0.8008264083574369, Won: False
Score: 90, Total Reward: -908.0999999999935, Epsilon: 0.8000255819490795, Won: False
Score: 75, Total Reward: -1384.4000000000171, Epsilon: 0.7992255563671304, Won: False
Score: 0, Total Reward: -1184.0999999999938, Epsilon: 0.7984263308107633, Won: False
Score: 50, Total Reward: -1059.8000000000009, Epsilon: 0.7976279044799526, Won: False
Score: 20, Total Reward: -1207.8999999999915, Epsilon: 0.7968302765754727, Won: False
Score: 45, Total Reward: -1434.6000000000395, Epsilon: 0.7960334462988972, Won: False
Score: 80, Total Reward: -1359.3000000000075, Epsilon: 0.7952374128525983, Won: False
Score: 75, Total Reward: -1424.5000000000337, Epsilon: 0.7944421754397457, Won: False
Score: 95, Total Reward: -1080.999999999995, Epsilon: 0.7936477332643059, Won: False
Score: 0, Total Reward: -1232.599999999991, Epsilon: 0.7928540855310416, Won: False
Score: 115, Total Reward: -1206.299999999985, Epsilon: 0.7920612314455105, Won: False
Score: 35, Total Reward: -1464.7000000000353, Epsilon: 0.7912691702140651, Won: False
Score: 130, Total Reward: -999.7999999999851, Epsilon: 0.790477901043851, Won: False
Score: 110, Total Reward: -1208.8999999999912, Epsilon: 0.7896874231428072, Won: False
Score: 40, Total Reward: -1459.8000000000338, Epsilon: 0.7888977357196644, Won: False
Score: 65, Total Reward: -1374.400000000033, Epsilon: 0.7881088379839447, Won: False
Score: 30, Total Reward: -1222.999999999991, Epsilon: 0.7873207291459607, Won: False
Score: 40, Total Reward: -1269.1999999999905, Epsilon: 0.7865334084168147, Won: False
Score: 40, Total Reward: -1305.1999999999987, Epsilon: 0.7857468750083979, Won: False
Score: 205, Total Reward: -1022.9999999999935, Epsilon: 0.7849611281333895, Won: False
Score: 145, Total Reward: -1334.0000000000064, Epsilon: 0.784176167005256, Won: False
Score: 35, Total Reward: -1464.700000000036, Epsilon: 0.7833919908382508, Won: False
Score: 55, Total Reward: -1364.4000000000426, Epsilon: 0.7826085988474126, Won: False
Score: 50, Total Reward: -1111.3999999999971, Epsilon: 0.7818259902485653, Won: False
Score: 15, Total Reward: -1148.999999999996, Epsilon: 0.7810441642583167, Won: False
Score: 200, Total Reward: -930.7999999999942, Epsilon: 0.7802631200940584, Won: False
Score: 80, Total Reward: -1299.2000000000262, Epsilon: 0.7794828569739644, Won: False
Score: 0, Total Reward: -1171.9999999999945, Epsilon: 0.7787033741169904, Won: False
Score: 55, Total Reward: -1444.600000000031, Epsilon: 0.7779246707428734, Won: False
Score: 175, Total Reward: -1026.2999999999947, Epsilon: 0.7771467460721305, Won: False
Score: 90, Total Reward: -1409.4000000000317, Epsilon: 0.7763695993260584, Won: False
Score: 90, Total Reward: -1265.5999999999904, Epsilon: 0.7755932297267324, Won: False
Score: 205, Total Reward: -1234.3000000000122, Epsilon: 0.7748176364970056, Won: False
Score: 135, Total Reward: -1021.000000000001, Epsilon: 0.7740428188605086, Won: False
Score: 60, Total Reward: -1439.6000000000338, Epsilon: 0.7732687760416481, Won: False
Score: 90, Total Reward: -1144.0999999999956, Epsilon: 0.7724955072656065, Won: False
Score: 65, Total Reward: -1434.5000000000334, Epsilon: 0.7717230117583408, Won: False
Score: 65, Total Reward: -1434.5000000000373, Epsilon: 0.7709512887465825, Won: False
Score: 0, Total Reward: -1246.5999999999904, Epsilon: 0.7701803374578359, Won: False
Score: 120, Total Reward: -1379.2000000000278, Epsilon: 0.7694101571203781, Won: False
Score: 220, Total Reward: -877.8000000000112, Epsilon: 0.7686407469632577, Won: False
Score: 90, Total Reward: -968.6999999999998, Epsilon: 0.7678721062162944, Won: False
Score: 60, Total Reward: -1128.1999999999946, Epsilon: 0.7671042341100781, Won: False
Score: 25, Total Reward: -1183.099999999993, Epsilon: 0.766337129875968, Won: False
Score: 65, Total Reward: -1414.5000000000337, Epsilon: 0.7655707927460921, Won: False
Score: 150, Total Reward: -1123.1999999999782, Epsilon: 0.764805221953346, Won: False
Score: 225, Total Reward: -1133.9999999999827, Epsilon: 0.7640404167313927, Won: False
Score: 210, Total Reward: -1269.299999999983, Epsilon: 0.7632763763146613, Won: False
Score: 135, Total Reward: -1283.8999999999846, Epsilon: 0.7625130999383466, Won: False
Score: 60, Total Reward: -1395.0000000000182, Epsilon: 0.7617505868384082, Won: False
Score: 25, Total Reward: -1113.1999999999982, Epsilon: 0.7609888362515699, Won: False
Score: 80, Total Reward: -1359.300000000023, Epsilon: 0.7602278474153183, Won: False
Score: 30, Total Reward: -1217.299999999989, Epsilon: 0.759467619567903, Won: False
Score: 15, Total Reward: -1165.0999999999951, Epsilon: 0.7587081519483351, Won: False
Score: 65, Total Reward: -1073.6000000000004, Epsilon: 0.7579494437963867, Won: False
Score: 50, Total Reward: -1139.5999999999965, Epsilon: 0.7571914943525904, Won: False
Score: 125, Total Reward: -1293.9999999999936, Epsilon: 0.7564343028582378, Won: False
Score: 0, Total Reward: -1297.499999999999, Epsilon: 0.7556778685553796, Won: False
Score: 125, Total Reward: -1094.5999999999847, Epsilon: 0.7549221906868242, Won: False
Score: 40, Total Reward: -970.0000000000007, Epsilon: 0.7541672684961374, Won: False
Score: 250, Total Reward: -847.2999999999948, Epsilon: 0.7534131012276413, Won: False
Score: 50, Total Reward: -1269.8000000000056, Epsilon: 0.7526596881264136, Won: False
Score: 90, Total Reward: -1203.999999999993, Epsilon: 0.7519070284382872, Won: False
Score: 0, Total Reward: -1148.0999999999958, Epsilon: 0.7511551214098489, Won: False
Score: 55, Total Reward: -1444.6000000000358, Epsilon: 0.750403966288439, Won: False
Score: 75, Total Reward: -1304.200000000005, Epsilon: 0.7496535623221505, Won: False
Score: 75, Total Reward: -936.5999999999984, Epsilon: 0.7489039087598284, Won: False
Score: 240, Total Reward: -957.9000000000115, Epsilon: 0.7481550048510686, Won: False
Score: 30, Total Reward: -1308.9000000000008, Epsilon: 0.7474068498462175, Won: False
Score: 125, Total Reward: -1233.899999999992, Epsilon: 0.7466594429963713, Won: False
Score: 65, Total Reward: -1033.9000000000008, Epsilon: 0.745912783553375, Won: False
Score: 95, Total Reward: -1008.5000000000013, Epsilon: 0.7451668707698216, Won: False
Score: 55, Total Reward: -1444.6000000000408, Epsilon: 0.7444217038990517, Won: False
Score: 85, Total Reward: -1334.200000000045, Epsilon: 0.7436772821951526, Won: False
Score: 130, Total Reward: -1309.0000000000111, Epsilon: 0.7429336049129575, Won: False
Score: 100, Total Reward: -1299.1000000000017, Epsilon: 0.7421906713080445, Won: False
Score: 20, Total Reward: -1189.2999999999927, Epsilon: 0.7414484806367364, Won: False
Score: 145, Total Reward: -1213.8999999999864, Epsilon: 0.7407070321560997, Won: False
Score: 150, Total Reward: -747.6000000000129, Epsilon: 0.7399663251239436, Won: False
Score: 15, Total Reward: -1484.8000000000452, Epsilon: 0.7392263587988196, Won: False
Score: 110, Total Reward: -1309.1000000000051, Epsilon: 0.7384871324400207, Won: False
Score: 240, Total Reward: -841.3999999999894, Epsilon: 0.7377486453075807, Won: False
Score: 50, Total Reward: -1449.6000000000417, Epsilon: 0.737010896662273, Won: False
Score: 30, Total Reward: -1402.8000000000236, Epsilon: 0.7362738857656108, Won: False
Score: 80, Total Reward: -1131.6999999999923, Epsilon: 0.7355376118798452, Won: False
Score: 115, Total Reward: -1263.9999999999782, Epsilon: 0.7348020742679654, Won: False
Score: 85, Total Reward: -1314.1999999999944, Epsilon: 0.7340672721936974, Won: False
Score: 35, Total Reward: -1124.899999999996, Epsilon: 0.7333332049215037, Won: False
Score: 55, Total Reward: -1404.5000000000186, Epsilon: 0.7325998717165821, Won: False
Score: 140, Total Reward: -1319.000000000001, Epsilon: 0.7318672718448656, Won: False
Score: 105, Total Reward: -1294.1000000000136, Epsilon: 0.7311354045730207, Won: False
Score: 105, Total Reward: -1298.4999999999945, Epsilon: 0.7304042691684477, Won: False
Score: 130, Total Reward: -1309.0000000000302, Epsilon: 0.7296738648992792, Won: False
Score: 30, Total Reward: -1342.500000000015, Epsilon: 0.7289441910343799, Won: False
Score: 55, Total Reward: -1344.3000000000065, Epsilon: 0.7282152468433455, Won: False
Score: 325, Total Reward: -353.2000000000288, Epsilon: 0.7274870315965022, Won: False
Score: 95, Total Reward: -1324.200000000004, Epsilon: 0.7267595445649057, Won: False
Score: 55, Total Reward: -1444.6000000000408, Epsilon: 0.7260327850203407, Won: False
Score: 135, Total Reward: -1324.000000000019, Epsilon: 0.7253067522353204, Won: False
Score: 90, Total Reward: -1289.199999999993, Epsilon: 0.724581445483085, Won: False
Score: 125, Total Reward: -899.0999999999984, Epsilon: 0.723856864037602, Won: False
Score: 105, Total Reward: -1294.099999999991, Epsilon: 0.7231330071735643, Won: False
Score: 90, Total Reward: -1114.799999999989, Epsilon: 0.7224098741663908, Won: False
Score: 135, Total Reward: -1243.8999999999896, Epsilon: 0.7216874642922244, Won: False
Score: 105, Total Reward: -1394.3000000000293, Epsilon: 0.7209657768279322, Won: False
Score: 30, Total Reward: -1131.699999999994, Epsilon: 0.7202448110511043, Won: False
